Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,Country,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Delivery_Days,Promised_Delivery_Days,On_Time_Delivery
ORD-00871,2025-07-15,CUST-0223,Customer 223,Corporate,Europe,Germany,Retail Store,Technology,Tablet X,10,1249.25,0.1,11243.25,6684.8,4558.45,Bank Transfer,Completed,11,4,No
ORD-01264,2025-07-16,CUST-0068,Customer 68,Corporate,Europe,France,Online,Office Supplies,Ink Cartridge,7,1036.04,0.05,6889.67,5412.74,1476.93,Credit Card,Completed,1,8,Yes
ORD-01473,2025-07-18,CUST-0204,Customer 204,Small Business,Latin America,Mexico,Retail Store,Accessories,Webcam,10,1671.9,0.1,15047.1,8716.41,6330.69,Credit Card,Returned,3,8,Yes
ORD-01110,2025-07-18,CUST-0004,Customer 4,Corporate,North America,United States,Online,Technology,Laptop Pro 14,9,1571.26,0.02,13858.51,8636.46,5222.05,Cash,Completed,14,7,No
ORD-00743,2025-07-18,CUST-0207,Customer 207,Corporate,Middle East,Pakistan,Online,Office Supplies,Premium Paper,3,1691.89,0.08,4669.62,2617.85,2051.77,Cash,Completed,6,10,Yes
ORD-00496,2025-07-18,CUST-0142,Customer 142,Corporate,Europe,France,Partner,Office Supplies,Printer,8,1413.09,0.0,11304.72,6048.51,5256.21,Credit Card,Shipped,7,4,No
ORD-00193,2025-07-19,CUST-0042,Customer 42,Consumer,Latin America,Brazil,Retail Store,Office Supplies,Printer,10,926.37,0.05,8800.52,7156.34,1644.18,Cash,Completed,7,3,No
ORD-00992,2025-07-19,CUST-0277,Customer 277,Consumer,Asia Pacific,India,Retail Store,Accessories,Wireless Mouse,8,790.11,0.05,6004.84,3735.21,2269.63,Bank Transfer,Returned,4,10,Yes
ORD-01138,2025-07-19,CUST-0183,Customer 183,Small Business,Europe,United Kingdom,Partner,Furniture,Standing Desk,10,1672.58,0.15,14216.93,10546.48,3670.45,PayPal,Completed,2,7,Yes
ORD-01181,2025-07-19,CUST-0221,Customer 221,Consumer,Latin America,Brazil,Partner,Accessories,Wireless Mouse,5,877.13,0.08,4034.8,2808.33,1226.47,Bank Transfer,Completed,11,10,No
ORD-01283,2025-07-19,CUST-0284,Customer 284,Small Business,Asia Pacific,Singapore,Online,Technology,Wireless Router,6,444.11,0.2,2131.73,1188.12,943.61,Credit Card,Completed,4,5,Yes
ORD-01363,2025-07-19,CUST-0158,Customer 158,Corporate,Asia Pacific,India,Online,Technology,Tablet X,7,622.17,0.08,0.0,2917.29,0.0,PayPal,Cancelled,6,11,Yes
ORD-01359,2025-07-19,CUST-0207,Customer 207,Consumer,North America,United States,Partner,Accessories,USB-C Hub,6,871.19,0.05,4965.78,2618.95,2346.83,Cash,Completed,3,4,Yes
ORD-00265,2025-07-20,CUST-0063,Customer 63,Small Business,Latin America,Brazil,Online,Technology,Business Monitor,2,1124.63,0.02,2204.27,1709.79,494.48,PayPal,Completed,7,3,No
ORD-00438,2025-07-21,CUST-0045,Customer 45,Corporate,Middle East,UAE,Online,Furniture,Executive Chair,4,1285.19,0.0,5140.76,3214.86,1925.9,PayPal,Completed,10,4,No
ORD-01123,2025-07-21,CUST-0268,Customer 268,Corporate,Latin America,Brazil,Online,Technology,Business Monitor,5,1705.94,0.05,8103.22,6322.83,1780.39,PayPal,Completed,9,7,No
ORD-00223,2025-07-21,CUST-0261,Customer 261,Consumer,North America,United States,Partner,Accessories,USB-C Hub,6,187.23,0.08,1033.51,808.11,225.4,Cash,Completed,8,9,Yes
ORD-00874,2025-07-22,CUST-0299,Customer 299,Corporate,Europe,Germany,Retail Store,Accessories,Mechanical Keyboard,3,98.61,0.05,281.04,160.95,120.09,Bank Transfer,Completed,2,8,Yes
ORD-01252,2025-07-22,CUST-0261,Customer 261,Consumer,Europe,Germany,Retail Store,Accessories,Mechanical Keyboard,10,905.21,0.1,8146.89,4655.57,3491.32,Cash,Completed,3,8,Yes
ORD-01178,2025-07-23,CUST-0270,Customer 270,Consumer,North America,United States,Online,Furniture,Conference Table,9,1630.15,0.1,13204.22,10822.88,2381.34,PayPal,Completed,6,9,Yes
ORD-01134,2025-07-24,CUST-0102,Customer 102,Consumer,North America,Canada,Online,Technology,Tablet X,2,1381.6,0.05,0.0,1491.76,0.0,Credit Card,Cancelled,11,6,No
ORD-00354,2025-07-25,CUST-0033,Customer 33,Small Business,North America,United States,Online,Accessories,Webcam,6,712.67,0.02,4190.5,2870.86,1319.64,Bank Transfer,Completed,12,9,No
ORD-01199,2025-07-26,CUST-0183,Customer 183,Corporate,Middle East,UAE,Partner,Furniture,Executive Chair,7,571.07,0.02,3917.54,2676.74,1240.8,PayPal,Shipped,1,10,Yes
ORD-00324,2025-07-26,CUST-0059,Customer 59,Consumer,North America,United States,Retail Store,Office Supplies,Office Organizer,7,1232.64,0.1,7765.63,4720.34,3045.29,PayPal,Completed,7,7,Yes
ORD-00566,2025-07-27,CUST-0220,Customer 220,Consumer,Asia Pacific,India,Online,Furniture,Storage Cabinet,10,337.14,0.08,3101.69,2387.85,713.84,PayPal,Completed,3,4,Yes
ORD-00908,2025-07-27,CUST-0035,Customer 35,Consumer,Europe,France,Partner,Office Supplies,Office Organizer,8,1262.81,0.2,8081.98,4532.8,3549.18,PayPal,Completed,11,7,No
ORD-01332,2025-07-27,CUST-0071,Customer 71,Small Business,Middle East,Saudi Arabia,Online,Office Supplies,Office Organizer,8,1426.79,0.15,9702.17,6873.26,2828.91,Credit Card,Completed,2,6,Yes
ORD-00886,2025-07-27,CUST-0294,Customer 294,Consumer,North America,United States,Online,Office Supplies,Office Organizer,4,1668.09,0.02,6538.91,3695.93,2842.98,Credit Card,Completed,2,5,Yes
ORD-00937,2025-07-28,CUST-0247,Customer 247,Consumer,North America,Canada,Retail Store,Furniture,Conference Table,5,1496.9,0.05,7110.28,4961.17,2149.11,Bank Transfer,Completed,7,11,Yes
ORD-00615,2025-07-28,CUST-0195,Customer 195,Corporate,Latin America,Mexico,Partner,Technology,Wireless Router,6,676.27,0.08,3733.01,2829.14,903.87,Credit Card,Completed,8,3,No
ORD-00329,2025-07-29,CUST-0284,Customer 284,Consumer,Europe,France,Online,Office Supplies,Printer,6,875.74,0.2,4203.55,3147.64,1055.91,Cash,Completed,14,11,No
ORD-00110,2025-07-29,CUST-0029,Customer 29,Corporate,North America,United States,Online,Technology,Business Monitor,10,55.1,0.0,551.0,351.27,199.73,Credit Card,Shipped,5,5,Yes
ORD-00103,2025-07-29,CUST-0093,Customer 93,Corporate,Europe,United Kingdom,Online,Accessories,Wireless Mouse,5,1306.57,0.0,6532.85,5194.31,1338.54,Credit Card,Completed,13,7,No
ORD-00952,2025-07-29,CUST-0208,Customer 208,Consumer,Asia Pacific,Australia,Partner,Accessories,Webcam,5,874.62,0.05,4154.44,3113.21,1041.23,PayPal,Completed,5,8,Yes
ORD-00613,2025-07-30,CUST-0158,Customer 158,Consumer,Asia Pacific,Australia,Online,Office Supplies,Printer,5,363.85,0.0,1819.25,981.01,838.24,Bank Transfer,Completed,5,8,Yes
ORD-01490,2025-07-30,CUST-0145,Customer 145,Consumer,Europe,United Kingdom,Online,Furniture,Storage Cabinet,6,38.78,0.1,209.41,128.89,80.52,Bank Transfer,Completed,5,7,Yes
ORD-00260,2025-07-31,CUST-0204,Customer 204,Small Business,North America,Canada,Online,Office Supplies,Printer,2,1405.71,0.05,2670.85,1480.23,1190.62,PayPal,Completed,9,10,Yes
ORD-01130,2025-07-31,CUST-0114,Customer 114,Corporate,North America,United States,Retail Store,Technology,Laptop Pro 14,2,876.24,0.08,1612.28,843.27,769.01,Cash,Completed,13,6,No
ORD-01256,2025-08-01,CUST-0287,Customer 287,Consumer,Europe,United Kingdom,Retail Store,Technology,Business Monitor,3,1788.53,0.15,0.0,3285.92,0.0,Bank Transfer,Cancelled,1,7,Yes
ORD-00143,2025-08-01,CUST-0077,Customer 77,Consumer,Europe,United Kingdom,Online,Furniture,Conference Table,3,1469.82,0.08,0.0,3127.77,0.0,Bank Transfer,Cancelled,1,9,Yes
ORD-00275,2025-08-01,CUST-0265,Customer 265,Consumer,Asia Pacific,India,Online,Technology,Wireless Router,6,995.48,0.08,5495.05,3272.3,2222.75,Bank Transfer,Completed,12,7,No
ORD-01376,2025-08-01,CUST-0264,Customer 264,Small Business,Latin America,Mexico,Retail Store,Accessories,Wireless Mouse,7,1268.78,0.08,8170.94,6035.47,2135.47,PayPal,Completed,5,9,Yes
ORD-00115,2025-08-03,CUST-0284,Customer 284,Small Business,Asia Pacific,Singapore,Online,Accessories,Mechanical Keyboard,2,1072.28,0.05,2037.33,1638.09,399.24,Bank Transfer,Completed,1,9,Yes
ORD-00237,2025-08-03,CUST-0109,Customer 109,Corporate,Europe,Germany,Retail Store,Furniture,Conference Table,6,966.52,0.1,0.0,3845.66,0.0,Bank Transfer,Cancelled,1,4,Yes
ORD-00942,2025-08-04,CUST-0263,Customer 263,Consumer,Asia Pacific,Australia,Retail Store,Furniture,Conference Table,1,1086.99,0.08,1000.03,757.7,242.33,PayPal,Completed,1,10,Yes
ORD-01165,2025-08-04,CUST-0090,Customer 90,Consumer,North America,Canada,Partner,Furniture,Executive Chair,10,211.03,0.1,1899.27,1459.22,440.05,PayPal,Completed,7,11,Yes
ORD-00408,2025-08-04,CUST-0023,Customer 23,Corporate,North America,United States,Retail Store,Office Supplies,Ink Cartridge,9,1308.47,0.15,10009.8,5847.49,4162.31,Credit Card,Completed,2,5,Yes
ORD-01063,2025-08-04,CUST-0117,Customer 117,Small Business,Middle East,Pakistan,Online,Office Supplies,Ink Cartridge,4,1230.13,0.15,4182.44,2245.91,1936.53,Cash,Completed,12,7,No
ORD-00384,2025-08-05,CUST-0129,Customer 129,Consumer,Latin America,Brazil,Online,Accessories,Wireless Mouse,10,1402.63,0.05,13324.98,9061.69,4263.29,Credit Card,Completed,10,11,Yes
ORD-00055,2025-08-05,CUST-0140,Customer 140,Consumer,Asia Pacific,Singapore,Partner,Technology,Laptop Pro 14,10,1764.79,0.1,15883.11,9396.68,6486.43,Credit Card,Completed,6,10,Yes
ORD-00809,2025-08-06,CUST-0100,Customer 100,Small Business,Europe,United Kingdom,Partner,Furniture,Standing Desk,9,1482.07,0.08,12271.54,7155.86,5115.68,Bank Transfer,Completed,9,5,No
ORD-00487,2025-08-07,CUST-0118,Customer 118,Consumer,North America,United States,Retail Store,Office Supplies,Office Organizer,8,1500.39,0.05,11402.96,7083.51,4319.45,PayPal,Completed,5,5,Yes
ORD-01479,2025-08-07,CUST-0140,Customer 140,Consumer,Middle East,Saudi Arabia,Retail Store,Technology,Wireless Router,9,1484.26,0.1,12022.51,8575.32,3447.19,Bank Transfer,Completed,5,6,Yes
ORD-00291,2025-08-07,CUST-0013,Customer 13,Consumer,North America,United States,Online,Office Supplies,Printer,9,1483.11,0.0,0.0,9399.78,0.0,PayPal,Cancelled,5,8,Yes
ORD-01190,2025-08-07,CUST-0102,Customer 102,Consumer,Asia Pacific,Australia,Partner,Accessories,Wireless Mouse,1,296.46,0.1,266.81,167.69,99.12,Cash,Completed,4,4,Yes
ORD-00725,2025-08-09,CUST-0137,Customer 137,Corporate,Asia Pacific,Singapore,Online,Furniture,Standing Desk,5,738.36,0.2,0.0,2029.89,0.0,PayPal,Cancelled,5,5,Yes
ORD-00758,2025-08-09,CUST-0225,Customer 225,Consumer,Asia Pacific,India,Partner,Accessories,Webcam,5,221.6,0.05,1052.6,567.62,484.98,Bank Transfer,Completed,1,7,Yes
ORD-00491,2025-08-10,CUST-0019,Customer 19,Consumer,Europe,France,Retail Store,Furniture,Executive Chair,9,926.61,0.2,6671.59,3774.76,2896.83,Cash,Completed,1,4,Yes
ORD-00552,2025-08-11,CUST-0095,Customer 95,Corporate,Latin America,Brazil,Online,Furniture,Conference Table,1,538.74,0.1,484.87,318.87,166.0,Cash,Completed,1,11,Yes
ORD-00385,2025-08-11,CUST-0086,Customer 86,Consumer,Middle East,Pakistan,Online,Technology,Business Monitor,3,263.93,0.1,712.61,546.6,166.01,Credit Card,Completed,8,7,No
ORD-00086,2025-08-12,CUST-0254,Customer 254,Corporate,Europe,United Kingdom,Retail Store,Office Supplies,Ink Cartridge,6,502.01,0.05,2861.46,2318.77,542.69,Credit Card,Returned,14,9,No
ORD-00075,2025-08-12,CUST-0068,Customer 68,Consumer,Asia Pacific,India,Retail Store,Accessories,Wireless Mouse,10,1053.33,0.2,8426.64,6206.69,2219.95,PayPal,Completed,2,10,Yes
ORD-00513,2025-08-12,CUST-0131,Customer 131,Consumer,Latin America,Mexico,Retail Store,Accessories,Webcam,1,504.44,0.02,494.35,324.0,170.35,PayPal,Completed,12,4,No
ORD-01249,2025-08-13,CUST-0102,Customer 102,Corporate,Latin America,Mexico,Online,Accessories,USB-C Hub,2,1303.21,0.0,0.0,1786.83,0.0,Bank Transfer,Cancelled,6,4,No
ORD-00774,2025-08-13,CUST-0283,Customer 283,Consumer,Europe,United Kingdom,Retail Store,Technology,Wireless Router,4,1076.06,0.15,3658.6,2663.53,995.07,Cash,Completed,2,5,Yes
ORD-01266,2025-08-14,CUST-0196,Customer 196,Small Business,North America,United States,Online,Accessories,Wireless Mouse,1,91.23,0.2,72.98,58.82,14.16,Cash,Completed,2,6,Yes
ORD-00456,2025-08-14,CUST-0069,Customer 69,Consumer,Europe,United Kingdom,Online,Technology,Tablet X,9,1262.87,0.02,11138.51,7840.32,3298.19,Cash,Completed,9,10,Yes
ORD-00112,2025-08-15,CUST-0051,Customer 51,Corporate,North America,Canada,Online,Office Supplies,Premium Paper,3,698.71,0.0,2096.13,1263.35,832.78,Credit Card,Completed,6,11,Yes
ORD-00803,2025-08-15,CUST-0152,Customer 152,Consumer,Asia Pacific,Australia,Online,Accessories,Mechanical Keyboard,6,156.35,0.2,750.48,562.1,188.38,PayPal,Completed,10,6,No
ORD-00096,2025-08-17,CUST-0274,Customer 274,Consumer,Europe,United Kingdom,Online,Office Supplies,Ink Cartridge,4,240.53,0.08,885.15,485.5,399.65,Bank Transfer,Completed,11,4,No
ORD-01149,2025-08-17,CUST-0276,Customer 276,Consumer,Latin America,Brazil,Retail Store,Office Supplies,Office Organizer,9,49.51,0.0,445.59,321.99,123.6,Cash,Completed,14,4,No
ORD-00130,2025-08-17,CUST-0233,Customer 233,Consumer,Asia Pacific,Australia,Retail Store,Furniture,Conference Table,9,1147.01,0.1,9290.78,6304.78,2986.0,Bank Transfer,Completed,13,3,No
ORD-00430,2025-08-17,CUST-0271,Customer 271,Consumer,North America,Canada,Partner,Office Supplies,Ink Cartridge,7,1355.28,0.2,7589.57,6019.47,1570.1,Credit Card,Shipped,11,9,No
ORD-00821,2025-08-18,CUST-0145,Customer 145,Consumer,Middle East,Saudi Arabia,Retail Store,Technology,Tablet X,2,1009.31,0.02,1978.25,1393.72,584.53,Cash,Completed,10,7,No
ORD-00567,2025-08-18,CUST-0099,Customer 99,Corporate,Europe,Germany,Online,Office Supplies,Office Organizer,5,219.41,0.08,1009.29,710.87,298.42,Credit Card,Completed,10,4,No
ORD-01191,2025-08-19,CUST-0048,Customer 48,Consumer,North America,Canada,Online,Technology,Laptop Pro 14,9,1189.01,0.02,10487.07,7345.28,3141.79,Credit Card,Completed,8,4,No
ORD-01244,2025-08-19,CUST-0200,Customer 200,Consumer,Middle East,UAE,Online,Furniture,Storage Cabinet,10,201.28,0.15,1710.88,1381.78,329.1,Cash,Completed,6,9,Yes
ORD-00126,2025-08-19,CUST-0255,Customer 255,Consumer,Europe,United Kingdom,Online,Technology,Wireless Router,6,1647.47,0.0,9884.82,7080.42,2804.4,Bank Transfer,Completed,7,6,No
ORD-00352,2025-08-20,CUST-0096,Customer 96,Small Business,Latin America,Mexico,Online,Technology,Wireless Router,7,745.61,0.05,4958.31,3077.34,1880.97,Credit Card,Returned,7,10,Yes
ORD-00296,2025-08-21,CUST-0253,Customer 253,Corporate,Asia Pacific,Singapore,Partner,Furniture,Storage Cabinet,3,513.15,0.15,1308.53,823.74,484.79,PayPal,Completed,13,8,No
ORD-01360,2025-08-21,CUST-0283,Customer 283,Small Business,Asia Pacific,Australia,Partner,Technology,Laptop Pro 14,8,1446.26,0.05,10991.58,7942.48,3049.1,Cash,Completed,8,10,Yes
ORD-00476,2025-08-21,CUST-0043,Customer 43,Corporate,Latin America,Mexico,Retail Store,Office Supplies,Office Organizer,7,233.36,0.05,1551.84,1112.43,439.41,PayPal,Completed,11,3,No
ORD-00201,2025-08-21,CUST-0099,Customer 99,Consumer,Asia Pacific,Singapore,Online,Technology,Wireless Router,8,1342.48,0.15,9128.86,7144.23,1984.63,PayPal,Shipped,7,9,Yes
ORD-01474,2025-08-22,CUST-0110,Customer 110,Small Business,Europe,France,Online,Technology,Tablet X,5,954.55,0.05,4534.11,2943.61,1590.5,Cash,Completed,9,6,No
ORD-00911,2025-08-22,CUST-0079,Customer 79,Small Business,Asia Pacific,Australia,Online,Furniture,Storage Cabinet,1,1391.23,0.02,1363.41,1035.79,327.62,Cash,Completed,6,6,Yes
ORD-00283,2025-08-22,CUST-0083,Customer 83,Consumer,Europe,Germany,Online,Office Supplies,Premium Paper,1,1102.74,0.08,1014.52,551.18,463.34,Credit Card,Completed,5,4,No
ORD-00325,2025-08-22,CUST-0054,Customer 54,Consumer,Latin America,Mexico,Partner,Technology,Business Monitor,4,1042.04,0.05,3959.75,2866.27,1093.48,Bank Transfer,Completed,1,5,Yes
ORD-01342,2025-08-22,CUST-0181,Customer 181,Consumer,Europe,United Kingdom,Online,Furniture,Executive Chair,3,1133.74,0.0,0.0,2088.49,0.0,PayPal,Cancelled,7,5,No
ORD-00912,2025-08-23,CUST-0061,Customer 61,Consumer,North America,Canada,Retail Store,Furniture,Conference Table,6,192.45,0.15,981.49,521.05,460.44,Bank Transfer,Completed,7,9,Yes
ORD-00490,2025-08-23,CUST-0281,Customer 281,Corporate,Latin America,Brazil,Retail Store,Technology,Laptop Pro 14,3,537.76,0.0,1613.28,1133.5,479.78,Cash,Completed,11,8,No
ORD-00472,2025-08-23,CUST-0013,Customer 13,Consumer,Latin America,Brazil,Online,Accessories,Webcam,2,1362.99,0.08,2507.9,1421.42,1086.48,PayPal,Completed,8,9,Yes
ORD-00641,2025-08-23,CUST-0237,Customer 237,Consumer,North America,United States,Online,Accessories,Mechanical Keyboard,3,368.62,0.15,939.98,610.79,329.19,Credit Card,Completed,7,7,Yes
ORD-00508,2025-08-24,CUST-0181,Customer 181,Consumer,Middle East,Pakistan,Online,Technology,Business Monitor,8,1055.3,0.05,8020.28,5375.4,2644.88,Bank Transfer,Completed,4,4,Yes
ORD-00732,2025-08-25,CUST-0067,Customer 67,Consumer,Middle East,Pakistan,Online,Accessories,Mechanical Keyboard,2,1471.41,0.1,2648.54,1856.87,791.67,PayPal,Completed,1,5,Yes
ORD-00285,2025-08-26,CUST-0173,Customer 173,Consumer,Asia Pacific,India,Retail Store,Technology,Business Monitor,3,744.17,0.08,2053.91,1162.91,891.0,PayPal,Completed,4,8,Yes
ORD-01075,2025-08-26,CUST-0213,Customer 213,Corporate,Latin America,Mexico,Partner,Furniture,Conference Table,4,811.86,0.15,2760.32,1506.06,1254.26,PayPal,Returned,5,10,Yes
ORD-01321,2025-08-27,CUST-0088,Customer 88,Consumer,North America,United States,Online,Accessories,USB-C Hub,3,1675.18,0.05,4774.26,3700.02,1074.24,Credit Card,Completed,6,11,Yes
ORD-00553,2025-08-27,CUST-0269,Customer 269,Corporate,Asia Pacific,Singapore,Online,Office Supplies,Premium Paper,4,1525.03,0.05,5795.11,4045.46,1749.65,Credit Card,Completed,6,8,Yes
ORD-00356,2025-08-27,CUST-0005,Customer 5,Corporate,Asia Pacific,Singapore,Retail Store,Office Supplies,Printer,9,875.04,0.05,7481.59,5270.63,2210.96,PayPal,Completed,1,5,Yes
ORD-00903,2025-08-27,CUST-0234,Customer 234,Corporate,North America,United States,Online,Technology,Tablet X,3,1791.46,0.08,4944.43,3942.34,1002.09,Bank Transfer,Completed,13,3,No
ORD-00121,2025-08-28,CUST-0076,Customer 76,Consumer,Middle East,UAE,Partner,Technology,Business Monitor,4,943.85,0.02,3699.89,1929.1,1770.79,Credit Card,Completed,13,9,No
ORD-00900,2025-08-28,CUST-0074,Customer 74,Consumer,North America,United States,Partner,Office Supplies,Office Organizer,2,1436.12,0.0,2872.24,1896.69,975.55,Credit Card,Completed,5,4,No
ORD-00079,2025-08-28,CUST-0237,Customer 237,Consumer,Europe,Germany,Online,Furniture,Executive Chair,10,1031.91,0.15,8771.24,6388.15,2383.09,Bank Transfer,Completed,12,3,No
ORD-00894,2025-08-29,CUST-0071,Customer 71,Corporate,Europe,Germany,Partner,Accessories,Mechanical Keyboard,1,1775.34,0.15,0.0,920.09,0.0,PayPal,Cancelled,13,11,No
ORD-01476,2025-08-29,CUST-0012,Customer 12,Corporate,Asia Pacific,India,Partner,Technology,Tablet X,6,1055.75,0.02,6207.81,4906.38,1301.43,PayPal,Shipped,8,10,Yes
ORD-01054,2025-08-29,CUST-0152,Customer 152,Small Business,Middle East,Saudi Arabia,Partner,Accessories,Webcam,8,1509.18,0.0,12073.44,8567.28,3506.16,PayPal,Completed,10,7,No
ORD-01286,2025-08-31,CUST-0018,Customer 18,Corporate,Asia Pacific,Singapore,Online,Accessories,Webcam,3,1011.98,0.15,2580.55,1758.11,822.44,PayPal,Shipped,13,9,No
ORD-00061,2025-08-31,CUST-0190,Customer 190,Consumer,Europe,United Kingdom,Online,Accessories,USB-C Hub,5,1170.87,0.05,5561.63,3201.73,2359.9,Bank Transfer,Returned,5,8,Yes
ORD-01354,2025-08-31,CUST-0200,Customer 200,Consumer,Middle East,Pakistan,Retail Store,Technology,Tablet X,1,376.95,0.0,0.0,208.39,0.0,Cash,Cancelled,2,11,Yes
ORD-01028,2025-08-31,CUST-0029,Customer 29,Corporate,Middle East,Pakistan,Online,Accessories,Webcam,8,297.61,0.15,2023.75,1076.01,947.74,Cash,Completed,5,8,Yes
ORD-00182,2025-08-31,CUST-0199,Customer 199,Corporate,North America,Canada,Online,Office Supplies,Ink Cartridge,9,1551.37,0.0,13962.33,10656.69,3305.64,Cash,Completed,7,3,No
ORD-01475,2025-09-01,CUST-0031,Customer 31,Corporate,Europe,United Kingdom,Retail Store,Office Supplies,Ink Cartridge,1,895.61,0.2,716.49,480.41,236.08,Cash,Completed,6,5,No
ORD-00227,2025-09-01,CUST-0286,Customer 286,Corporate,Latin America,Mexico,Retail Store,Furniture,Standing Desk,5,1432.89,0.02,7021.16,4202.81,2818.35,PayPal,Completed,11,3,No
ORD-00020,2025-09-02,CUST-0236,Customer 236,Consumer,Europe,France,Online,Technology,Tablet X,2,52.12,0.0,104.24,64.74,39.5,Cash,Completed,10,10,Yes
ORD-00039,2025-09-03,CUST-0178,Customer 178,Small Business,Asia Pacific,Singapore,Online,Technology,Business Monitor,8,415.6,0.02,3258.3,2593.22,665.08,PayPal,Completed,4,8,Yes
ORD-01142,2025-09-04,CUST-0234,Customer 234,Small Business,Europe,United Kingdom,Online,Technology,Laptop Pro 14,9,47.28,0.05,404.24,312.93,91.31,Credit Card,Completed,6,8,Yes
ORD-00188,2025-09-05,CUST-0294,Customer 294,Consumer,Asia Pacific,Australia,Online,Technology,Laptop Pro 14,10,1402.67,0.0,14026.7,9729.06,4297.64,PayPal,Completed,9,9,Yes
ORD-01061,2025-09-05,CUST-0123,Customer 123,Small Business,Latin America,Mexico,Online,Technology,Tablet X,2,226.69,0.05,430.71,316.71,114.0,PayPal,Completed,4,7,Yes
ORD-00243,2025-09-06,CUST-0068,Customer 68,Consumer,Latin America,Mexico,Retail Store,Furniture,Conference Table,9,1775.28,0.15,13580.89,10329.88,3251.01,PayPal,Completed,13,9,No
ORD-00461,2025-09-06,CUST-0071,Customer 71,Small Business,North America,United States,Retail Store,Technology,Tablet X,4,407.88,0.2,1305.22,720.05,585.17,PayPal,Completed,10,7,No
ORD-01239,2025-09-07,CUST-0171,Customer 171,Consumer,Latin America,Mexico,Online,Technology,Wireless Router,3,903.59,0.2,2168.62,1411.63,756.99,Credit Card,Completed,3,8,Yes
ORD-00714,2025-09-07,CUST-0241,Customer 241,Corporate,Europe,United Kingdom,Online,Technology,Business Monitor,3,662.67,0.05,1888.61,1519.15,369.46,PayPal,Completed,9,4,No
ORD-01259,2025-09-08,CUST-0031,Customer 31,Consumer,North America,Canada,Retail Store,Accessories,Mechanical Keyboard,10,847.47,0.15,7203.5,4636.09,2567.41,Bank Transfer,Completed,3,8,Yes
ORD-01403,2025-09-08,CUST-0045,Customer 45,Consumer,North America,United States,Online,Accessories,Webcam,10,1500.27,0.08,13802.48,10038.21,3764.27,Credit Card,Completed,1,4,Yes
ORD-01215,2025-09-08,CUST-0214,Customer 214,Consumer,Asia Pacific,Singapore,Online,Technology,Business Monitor,9,435.66,0.08,3607.26,2310.08,1297.18,PayPal,Completed,7,5,No
ORD-00690,2025-09-09,CUST-0110,Customer 110,Small Business,North America,United States,Partner,Office Supplies,Premium Paper,1,704.22,0.0,704.22,447.69,256.53,Bank Transfer,Completed,9,10,Yes
ORD-01429,2025-09-09,CUST-0279,Customer 279,Consumer,Asia Pacific,Australia,Retail Store,Technology,Wireless Router,1,1796.32,0.2,1437.06,1107.41,329.65,PayPal,Completed,11,6,No
ORD-01214,2025-09-10,CUST-0073,Customer 73,Corporate,Middle East,Pakistan,Online,Office Supplies,Office Organizer,4,1371.63,0.1,4937.87,3597.19,1340.68,Credit Card,Completed,10,5,No
ORD-01279,2025-09-13,CUST-0006,Customer 6,Small Business,North America,Canada,Retail Store,Office Supplies,Ink Cartridge,8,128.76,0.02,1009.48,631.12,378.36,PayPal,Completed,11,3,No
ORD-00960,2025-09-13,CUST-0051,Customer 51,Consumer,Middle East,Saudi Arabia,Retail Store,Furniture,Conference Table,5,244.77,0.02,1199.37,731.83,467.54,Bank Transfer,Completed,7,8,Yes
ORD-00933,2025-09-13,CUST-0136,Customer 136,Corporate,Latin America,Mexico,Online,Technology,Laptop Pro 14,7,1138.5,0.0,7969.5,4917.97,3051.53,Credit Card,Completed,11,4,No
ORD-01377,2025-09-14,CUST-0161,Customer 161,Consumer,Europe,United Kingdom,Online,Office Supplies,Premium Paper,6,481.39,0.15,2455.09,1601.72,853.37,Bank Transfer,Completed,1,11,Yes
ORD-00620,2025-09-14,CUST-0046,Customer 46,Consumer,Middle East,UAE,Online,Technology,Tablet X,4,1177.08,0.15,0.0,2170.13,0.0,Bank Transfer,Cancelled,2,5,Yes
ORD-00649,2025-09-16,CUST-0011,Customer 11,Consumer,Middle East,Pakistan,Online,Technology,Business Monitor,7,1220.63,0.05,8117.19,5204.79,2912.4,Credit Card,Completed,10,3,No
ORD-00647,2025-09-16,CUST-0130,Customer 130,Corporate,Asia Pacific,Australia,Online,Technology,Tablet X,3,1112.35,0.0,3337.05,2578.42,758.63,Cash,Completed,6,5,No
ORD-01421,2025-09-16,CUST-0015,Customer 15,Consumer,Europe,United Kingdom,Online,Office Supplies,Premium Paper,6,1761.65,0.15,8984.42,5264.69,3719.73,PayPal,Shipped,6,10,Yes
ORD-00640,2025-09-16,CUST-0260,Customer 260,Consumer,Europe,France,Retail Store,Technology,Laptop Pro 14,3,1135.96,0.15,2896.7,2195.27,701.43,PayPal,Completed,5,3,No
ORD-01230,2025-09-17,CUST-0078,Customer 78,Consumer,Europe,France,Online,Furniture,Storage Cabinet,4,1275.85,0.05,4848.23,3557.5,1290.73,PayPal,Completed,9,6,No
ORD-01105,2025-09-18,CUST-0259,Customer 259,Consumer,Latin America,Brazil,Retail Store,Furniture,Conference Table,5,1154.46,0.1,5195.07,3835.82,1359.25,Bank Transfer,Completed,9,5,No
